"","gutenberg_id","text"
"12722",140,"She agreed in everything with Jurgis, except the need of his paying his"
"12723",140,"dues; and she would even go to a meeting with him now and then, and sit"
"12724",140,"and plan her next day's dinner amid the storm."
"12725",140,""
"12726",140,"For a week after he became a convert Jurgis continued to wander about"
"12727",140,"all day, looking for work; until at last he met with a strange fortune."
"12728",140,"He was passing one of Chicago's innumerable small hotels, and after some"
"12729",140,"hesitation he concluded to go in. A man he took for the proprietor was"
"12730",140,"standing in the lobby, and he went up to him and tackled him for a job."
"12731",140,""
"12732",140,"""What can you do?"" the man asked."
"12733",140,""
"12734",140,"""Anything, sir,"" said Jurgis, and added quickly: ""I've been out of work"
"12735",140,"for a long time, sir. I'm an honest man, and I'm strong and willing--"""
"12736",140,""
"12737",140,"The other was eying him narrowly. ""Do you drink?"" he asked."
"12738",140,""
"12739",140,"""No, sir,"" said Jurgis."
"12740",140,""
"12741",140,"""Well, I've been employing a man as a porter, and he drinks. I've"
"12742",140,"discharged him seven times now, and I've about made up my mind that's"
"12743",140,"enough. Would you be a porter?"""
"12744",140,""
"12745",140,"""Yes, sir."""
"12746",140,""
"12747",140,"""It's hard work. You'll have to clean floors and wash spittoons and fill"
"12748",140,"lamps and handle trunks--"""
"12749",140,""
"12750",140,"""I'm willing, sir."""
"12751",140,""
"12752",140,"""All right. I'll pay you thirty a month and board, and you can begin"
"12753",140,"now, if you feel like it. You can put on the other fellow's rig."""
"12754",140,""
"12755",140,"And so Jurgis fell to work, and toiled like a Trojan till night. Then"
"12756",140,"he went and told Elzbieta, and also, late as it was, he paid a visit to"
"12757",140,"Ostrinski to let him know of his good fortune. Here he received a great"
"12758",140,"surprise, for when he was describing the location of the hotel Ostrinski"
"12759",140,"interrupted suddenly, ""Not Hinds's!"""
"12760",140,""
"12761",140,"""Yes,"" said Jurgis, ""that's the name."""
"12762",140,""
"12763",140,"To which the other replied, ""Then you've got the best boss in"
"12764",140,"Chicago--he's a state organizer of our party, and one of our best-known"
"12765",140,"speakers!"""
"12766",140,""
"12767",140,"So the next morning Jurgis went to his employer and told him; and the"
"12768",140,"man seized him by the hand and shook it. ""By Jove!"" he cried, ""that lets"
"12769",140,"me out. I didn't sleep all last night because I had discharged a good"
"12770",140,"Socialist!"""
"12771",140,""
"12772",140,"So, after that, Jurgis was known to his ""boss"" as ""Comrade Jurgis,"" and"
"12773",140,"in return he was expected to call him ""Comrade Hinds."" ""Tommy"" Hinds,"
"12774",140,"as he was known to his intimates, was a squat little man, with broad"
"12775",140,"shoulders and a florid face, decorated with gray side whiskers."
"12776",140,"He was the kindest-hearted man that ever lived, and the"
"12777",140,"liveliest--inexhaustible in his enthusiasm, and talking Socialism all"
"12778",140,"day and all night. He was a great fellow to jolly along a crowd, and"
"12779",140,"would keep a meeting in an uproar; when once he got really waked up, the"
"12780",140,"torrent of his eloquence could be compared with nothing save Niagara."
"12781",140,""
"12782",140,"Tommy Hinds had begun life as a blacksmith's helper, and had run away"
"12783",140,"to join the Union army, where he had made his first acquaintance with"
"12784",140,"""graft,"" in the shape of rotten muskets and shoddy blankets. To a"
"12785",140,"musket that broke in a crisis he always attributed the death of his only"
"12786",140,"brother, and upon worthless blankets he blamed all the agonies of his"
"12787",140,"own old age. Whenever it rained, the rheumatism would get into his"
"12788",140,"joints, and then he would screw up his face and mutter: ""Capitalism, my"
"12789",140,"boy, capitalism! 'Ecrasez l'infame!'"" He had one unfailing remedy for"
"12790",140,"all the evils of this world, and he preached it to every one; no matter"
"12791",140,"whether the person's trouble was failure in business, or dyspepsia, or"
"12792",140,"a quarrelsome mother-in-law, a twinkle would come into his eyes and he"
"12793",140,"would say, ""You know what to do about it--vote the Socialist ticket!"""
"12794",140,""
"12795",140,"Tommy Hinds had set out upon the trail of the Octopus as soon as the war"
"12796",140,"was over. He had gone into business, and found himself in competition"
"12797",140,"with the fortunes of those who had been stealing while he had been"
"12798",140,"fighting. The city government was in their hands and the railroads were"
"12799",140,"in league with them, and honest business was driven to the wall; and"
"12800",140,"so Hinds had put all his savings into Chicago real estate, and set out"
"12801",140,"singlehanded to dam the river of graft. He had been a reform member"
"12802",140,"of the city council, he had been a Greenbacker, a Labor Unionist, a"
"12803",140,"Populist, a Bryanite--and after thirty years of fighting, the year 1896"
"12804",140,"had served to convince him that the power of concentrated wealth could"
"12805",140,"never be controlled, but could only be destroyed. He had published a"
"12806",140,"pamphlet about it, and set out to organize a party of his own, when a"
"12807",140,"stray Socialist leaflet had revealed to him that others had been"
"12808",140,"ahead of him. Now for eight years he had been fighting for the"
"12809",140,"party, anywhere, everywhere--whether it was a G.A.R. reunion, or a"
"12810",140,"hotel-keepers' convention, or an Afro-American business-men's banquet, or"
"12811",140,"a Bible society picnic, Tommy Hinds would manage to get himself invited"
"12812",140,"to explain the relations of Socialism to the subject in hand. After that"
"12813",140,"he would start off upon a tour of his own, ending at some place between"
"12814",140,"New York and Oregon; and when he came back from there, he would go out"
"12815",140,"to organize new locals for the state committee; and finally he would"
"12816",140,"come home to rest--and talk Socialism in Chicago. Hinds's hotel was a"
"12817",140,"very hot-bed of the propaganda; all the employees were party men, and if"
"12818",140,"they were not when they came, they were quite certain to be before they"
"12819",140,"went away. The proprietor would get into a discussion with some one in"
"12820",140,"the lobby, and as the conversation grew animated, others would gather"
"12821",140,"about to listen, until finally every one in the place would be crowded"
"12822",140,"into a group, and a regular debate would be under way. This went on"
"12823",140,"every night--when Tommy Hinds was not there to do it, his clerk did it;"
"12824",140,"and when his clerk was away campaigning, the assistant attended to it,"
"12825",140,"while Mrs. Hinds sat behind the desk and did the work. The clerk was an"
"12826",140,"old crony of the proprietor's, an awkward, rawboned giant of a man, with"
"12827",140,"a lean, sallow face, a broad mouth, and whiskers under his chin,"
"12828",140,"the very type and body of a prairie farmer. He had been that all his"
"12829",140,"life--he had fought the railroads in Kansas for fifty years, a Granger,"
"12830",140,"a Farmers' Alliance man, a ""middle-of-the-road"" Populist. Finally, Tommy"
"12831",140,"Hinds had revealed to him the wonderful idea of using the trusts instead"
"12832",140,"of destroying them, and he had sold his farm and come to Chicago."
"12833",140,""
"12834",140,"That was Amos Struver; and then there was Harry Adams, the assistant"
"12835",140,"clerk, a pale, scholarly-looking man, who came from Massachusetts, of"
"12836",140,"Pilgrim stock. Adams had been a cotton operative in Fall River, and the"
"12837",140,"continued depression in the industry had worn him and his family out,"
"12838",140,"and he had emigrated to South Carolina. In Massachusetts the percentage"
"12839",140,"of white illiteracy is eight-tenths of one per cent, while in South"
"12840",140,"Carolina it is thirteen and six-tenths per cent; also in South Carolina"
"12841",140,"there is a property qualification for voters--and for these and other"
"12842",140,"reasons child labor is the rule, and so the cotton mills were driving"
"12843",140,"those of Massachusetts out of the business. Adams did not know this, he"
"12844",140,"only knew that the Southern mills were running; but when he got there"
"12845",140,"he found that if he was to live, all his family would have to work, and"
"12846",140,"from six o'clock at night to six o'clock in the morning. So he had set"
"12847",140,"to work to organize the mill hands, after the fashion in Massachusetts,"
"12848",140,"and had been discharged; but he had gotten other work, and stuck at it,"
"12849",140,"and at last there had been a strike for shorter hours, and Harry Adams"
"12850",140,"had attempted to address a street meeting, which was the end of him."
"12851",140,"In the states of the far South the labor of convicts is leased to"
"12852",140,"contractors, and when there are not convicts enough they have to be"
"12853",140,"supplied. Harry Adams was sent up by a judge who was a cousin of the"
"12854",140,"mill owner with whose business he had interfered; and though the life"
"12855",140,"had nearly killed him, he had been wise enough not to murmur, and at"
"12856",140,"the end of his term he and his family had left the state of South"
"12857",140,"Carolina--hell's back yard, as he called it. He had no money for"
"12858",140,"carfare, but it was harvest-time, and they walked one day and worked"
"12859",140,"the next; and so Adams got at last to Chicago, and joined the Socialist"
"12860",140,"party. He was a studious man, reserved, and nothing of an orator; but"
"12861",140,"he always had a pile of books under his desk in the hotel, and articles"
"12862",140,"from his pen were beginning to attract attention in the party press."
"12863",140,""
"12864",140,"Contrary to what one would have expected, all this radicalism did not"
"12865",140,"hurt the hotel business; the radicals flocked to it, and the commercial"
"12866",140,"travelers all found it diverting. Of late, also, the hotel had become a"
"12867",140,"favorite stopping place for Western cattlemen. Now that the Beef Trust"
"12868",140,"had adopted the trick of raising prices to induce enormous shipments of"
"12869",140,"cattle, and then dropping them again and scooping in all they needed,"
"12870",140,"a stock raiser was very apt to find himself in Chicago without money"
"12871",140,"enough to pay his freight bill; and so he had to go to a cheap hotel,"
"12872",140,"and it was no drawback to him if there was an agitator talking in the"
"12873",140,"lobby. These Western fellows were just ""meat"" for Tommy Hinds--he"
"12874",140,"would get a dozen of them around him and paint little pictures of ""the"
"12875",140,"System."" Of course, it was not a week before he had heard Jurgis's"
"12876",140,"story, and after that he would not have let his new porter go for the"
"12877",140,"world. ""See here,"" he would say, in the middle of an argument, ""I've got"
"12878",140,"a fellow right here in my place who's worked there and seen every bit of"
"12879",140,"it!"" And then Jurgis would drop his work, whatever it was, and come, and"
"12880",140,"the other would say, ""Comrade Jurgis, just tell these gentlemen what you"
"12881",140,"saw on the killing-beds."" At first this request caused poor Jurgis the"
"12882",140,"most acute agony, and it was like pulling teeth to get him to talk; but"
"12883",140,"gradually he found out what was wanted, and in the end he learned to"
"12884",140,"stand up and speak his piece with enthusiasm. His employer would sit by"
"12885",140,"and encourage him with exclamations and shakes of the head; when Jurgis"
"12886",140,"would give the formula for ""potted ham,"" or tell about the condemned"
"12887",140,"hogs that were dropped into the ""destructors"" at the top and immediately"
"12888",140,"taken out again at the bottom, to be shipped into another state and made"
"12889",140,"into lard, Tommy Hinds would bang his knee and cry, ""Do you think a man"
"12890",140,"could make up a thing like that out of his head?"""
"12891",140,""
"12892",140,"And then the hotel-keeper would go on to show how the Socialists had the"
"12893",140,"only real remedy for such evils, how they alone ""meant business"" with"
"12894",140,"the Beef Trust. And when, in answer to this, the victim would say that"
"12895",140,"the whole country was getting stirred up, that the newspapers were full"
"12896",140,"of denunciations of it, and the government taking action against it,"
"12897",140,"Tommy Hinds had a knock-out blow all ready. ""Yes,"" he would say, ""all"
"12898",140,"that is true--but what do you suppose is the reason for it? Are you"
"12899",140,"foolish enough to believe that it's done for the public? There are"
"12900",140,"other trusts in the country just as illegal and extortionate as the Beef"
"12901",140,"Trust: there is the Coal Trust, that freezes the poor in winter--there"
"12902",140,"is the Steel Trust, that doubles the price of every nail in your"
"12903",140,"shoes--there is the Oil Trust, that keeps you from reading at night--and"
"12904",140,"why do you suppose it is that all the fury of the press and the"
"12905",140,"government is directed against the Beef Trust?"" And when to this the"
"12906",140,"victim would reply that there was clamor enough over the Oil Trust, the"
"12907",140,"other would continue: ""Ten years ago Henry D. Lloyd told all the truth"
"12908",140,"about the Standard Oil Company in his Wealth versus Commonwealth; and"
"12909",140,"the book was allowed to die, and you hardly ever hear of it. And now, at"
"12910",140,"last, two magazines have the courage to tackle 'Standard Oil' again, and"
"12911",140,"what happens? The newspapers ridicule the authors, the churches defend"
"12912",140,"the criminals, and the government--does nothing. And now, why is it all"
"12913",140,"so different with the Beef Trust?"""
"12914",140,""
"12915",140,"Here the other would generally admit that he was ""stuck""; and Tommy"
"12916",140,"Hinds would explain to him, and it was fun to see his eyes open. ""If you"
"12917",140,"were a Socialist,"" the hotel-keeper would say, ""you would understand that"
"12918",140,"the power which really governs the United States today is the Railroad"
"12919",140,"Trust. It is the Railroad Trust that runs your state government,"
"12920",140,"wherever you live, and that runs the United States Senate. And all of"
"12921",140,"the trusts that I have named are railroad trusts--save only the Beef"
"12922",140,"Trust! The Beef Trust has defied the railroads--it is plundering them"
"12923",140,"day by day through the Private Car; and so the public is roused to"
"12924",140,"fury, and the papers clamor for action, and the government goes on the"
"12925",140,"war-path! And you poor common people watch and applaud the job, and"
"12926",140,"think it's all done for you, and never dream that it is really the grand"
"12927",140,"climax of the century-long battle of commercial competition--the final"
"12928",140,"death grapple between the chiefs of the Beef Trust and 'Standard Oil,'"
"12929",140,"for the prize of the mastery and ownership of the United States of"
"12930",140,"America!"""
"12931",140,""
"12932",140,""
"12933",140,"Such was the new home in which Jurgis lived and worked, and in which his"
"12934",140,"education was completed. Perhaps you would imagine that he did not do"
"12935",140,"much work there, but that would be a great mistake. He would have cut"
"12936",140,"off one hand for Tommy Hinds; and to keep Hinds's hotel a thing of"
"12937",140,"beauty was his joy in life. That he had a score of Socialist arguments"
"12938",140,"chasing through his brain in the meantime did not interfere with"
"12939",140,"this; on the contrary, Jurgis scrubbed the spittoons and polished"
"12940",140,"the banisters all the more vehemently because at the same time he was"
"12941",140,"wrestling inwardly with an imaginary recalcitrant. It would be pleasant"
"12942",140,"to record that he swore off drinking immediately, and all the rest"
"12943",140,"of his bad habits with it; but that would hardly be exact. These"
"12944",140,"revolutionists were not angels; they were men, and men who had come up"
"12945",140,"from the social pit, and with the mire of it smeared over them. Some of"
"12946",140,"them drank, and some of them swore, and some of them ate pie with their"
"12947",140,"knives; there was only one difference between them and all the rest of"
"12948",140,"the populace--that they were men with a hope, with a cause to fight"
"12949",140,"for and suffer for. There came times to Jurgis when the vision seemed"
"12950",140,"far-off and pale, and a glass of beer loomed large in comparison; but"
"12951",140,"if the glass led to another glass, and to too many glasses, he had"
"12952",140,"something to spur him to remorse and resolution on the morrow. It was"
"12953",140,"so evidently a wicked thing to spend one's pennies for drink, when the"
"12954",140,"working class was wandering in darkness, and waiting to be delivered;"
"12955",140,"the price of a glass of beer would buy fifty copies of a leaflet, and"
"12956",140,"one could hand these out to the unregenerate, and then get drunk upon"
"12957",140,"the thought of the good that was being accomplished. That was the way"
"12958",140,"the movement had been made, and it was the only way it would progress;"
"12959",140,"it availed nothing to know of it, without fighting for it--it was a"
"12960",140,"thing for all, not for a few! A corollary of this proposition of course"
"12961",140,"was, that any one who refused to receive the new gospel was personally"
"12962",140,"responsible for keeping Jurgis from his heart's desire; and this, alas,"
"12963",140,"made him uncomfortable as an acquaintance. He met some neighbors with"
"12964",140,"whom Elzbieta had made friends in her neighborhood, and he set out to"
"12965",140,"make Socialists of them by wholesale, and several times he all but got"
"12966",140,"into a fight."
"12967",140,""
"12968",140,"It was all so painfully obvious to Jurgis! It was so incomprehensible"
"12969",140,"how a man could fail to see it! Here were all the opportunities of the"
"12970",140,"country, the land, and the buildings upon the land, the railroads, the"
"12971",140,"mines, the factories, and the stores, all in the hands of a few private"
"12972",140,"individuals, called capitalists, for whom the people were obliged to"
"12973",140,"work for wages. The whole balance of what the people produced went to"
"12974",140,"heap up the fortunes of these capitalists, to heap, and heap again, and"
"12975",140,"yet again--and that in spite of the fact that they, and every one about"
"12976",140,"them, lived in unthinkable luxury! And was it not plain that if the"
"12977",140,"people cut off the share of those who merely ""owned,"" the share of those"
"12978",140,"who worked would be much greater? That was as plain as two and two makes"
"12979",140,"four; and it was the whole of it, absolutely the whole of it; and yet"
"12980",140,"there were people who could not see it, who would argue about everything"
"12981",140,"else in the world. They would tell you that governments could not manage"
"12982",140,"things as economically as private individuals; they would repeat and"
"12983",140,"repeat that, and think they were saying something! They could not see"
"12984",140,"that ""economical"" management by masters meant simply that they, the"
"12985",140,"people, were worked harder and ground closer and paid less! They were"
"12986",140,"wage-earners and servants, at the mercy of exploiters whose one thought"
"12987",140,"was to get as much out of them as possible; and they were taking"
"12988",140,"an interest in the process, were anxious lest it should not be done"
"12989",140,"thoroughly enough! Was it not honestly a trial to listen to an argument"
"12990",140,"such as that?"
"12991",140,""
"12992",140,"And yet there were things even worse. You would begin talking to some"
"12993",140,"poor devil who had worked in one shop for the last thirty years, and"
"12994",140,"had never been able to save a penny; who left home every morning at six"
"12995",140,"o'clock, to go and tend a machine, and come back at night too tired to"
"12996",140,"take his clothes off; who had never had a week's vacation in his life,"
"12997",140,"had never traveled, never had an adventure, never learned anything,"
"12998",140,"never hoped anything--and when you started to tell him about"
"12999",140,"Socialism he would sniff and say, ""I'm not interested in that--I'm an"
"13000",140,"individualist!"" And then he would go on to tell you that Socialism was"
"13001",140,"""paternalism,"" and that if it ever had its way the world would stop"
"13002",140,"progressing. It was enough to make a mule laugh, to hear arguments like"
"13003",140,"that; and yet it was no laughing matter, as you found out--for how many"
"13004",140,"millions of such poor deluded wretches there were, whose lives had been"
"13005",140,"so stunted by capitalism that they no longer knew what freedom was! And"
"13006",140,"they really thought that it was ""individualism"" for tens of thousands"
"13007",140,"of them to herd together and obey the orders of a steel magnate, and"
"13008",140,"produce hundreds of millions of dollars of wealth for him, and then let"
"13009",140,"him give them libraries; while for them to take the industry, and run it"
"13010",140,"to suit themselves, and build their own libraries--that would have been"
"13011",140,"""Paternalism""!"
"13012",140,""
"13013",140,"Sometimes the agony of such things as this was almost more than Jurgis"
"13014",140,"could bear; yet there was no way of escape from it, there was nothing"
"13015",140,"to do but to dig away at the base of this mountain of ignorance and"
"13016",140,"prejudice. You must keep at the poor fellow; you must hold your temper,"
"13017",140,"and argue with him, and watch for your chance to stick an idea or"
"13018",140,"two into his head. And the rest of the time you must sharpen up your"
"13019",140,"weapons--you must think out new replies to his objections, and provide"
"13020",140,"yourself with new facts to prove to him the folly of his ways."
"13021",140,""
"13022",140,"So Jurgis acquired the reading habit. He would carry in his pocket a"
"13023",140,"tract or a pamphlet which some one had loaned him, and whenever he had"
"13024",140,"an idle moment during the day he would plod through a paragraph, and"
"13025",140,"then think about it while he worked. Also he read the newspapers, and"
"13026",140,"asked questions about them. One of the other porters at Hinds's was a"
"13027",140,"sharp little Irishman, who knew everything that Jurgis wanted to know;"
"13028",140,"and while they were busy he would explain to him the geography of"
"13029",140,"America, and its history, its constitution and its laws; also he gave"
"13030",140,"him an idea of the business system of the country, the great railroads"
"13031",140,"and corporations, and who owned them, and the labor unions, and the big"
"13032",140,"strikes, and the men who had led them. Then at night, when he could get"
"13033",140,"off, Jurgis would attend the Socialist meetings. During the campaign one"
"13034",140,"was not dependent upon the street corner affairs, where the weather"
"13035",140,"and the quality of the orator were equally uncertain; there were"
"13036",140,"hall meetings every night, and one could hear speakers of national"
"13037",140,"prominence. These discussed the political situation from every point of"
"13038",140,"view, and all that troubled Jurgis was the impossibility of carrying off"
"13039",140,"but a small part of the treasures they offered him."
"13040",140,""
"13041",140,"There was a man who was known in the party as the ""Little Giant."" The"
"13042",140,"Lord had used up so much material in the making of his head that there"
"13043",140,"had not been enough to complete his legs; but he got about on the"
"13044",140,"platform, and when he shook his raven whiskers the pillars of capitalism"
"13045",140,"rocked. He had written a veritable encyclopedia upon the subject, a book"
"13046",140,"that was nearly as big as himself--And then there was a young"
"13047",140,"author, who came from California, and had been a salmon fisher, an"
"13048",140,"oyster-pirate, a longshoreman, a sailor; who had tramped the country and"
"13049",140,"been sent to jail, had lived in the Whitechapel slums, and been to the"
"13050",140,"Klondike in search of gold. All these things he pictured in his books,"
"13051",140,"and because he was a man of genius he forced the world to hear him. Now"
"13052",140,"he was famous, but wherever he went he still preached the gospel of"
"13053",140,"the poor. And then there was one who was known at the ""millionaire"
"13054",140,"Socialist."" He had made a fortune in business, and spent nearly all of"
"13055",140,"it in building up a magazine, which the post office department had tried"
"13056",140,"to suppress, and had driven to Canada. He was a quiet-mannered man, whom"
"13057",140,"you would have taken for anything in the world but a Socialist agitator."
"13058",140,"His speech was simple and informal--he could not understand why any"
"13059",140,"one should get excited about these things. It was a process of economic"
"13060",140,"evolution, he said, and he exhibited its laws and methods. Life was a"
"13061",140,"struggle for existence, and the strong overcame the weak, and in turn"
"13062",140,"were overcome by the strongest. Those who lost in the struggle were"
"13063",140,"generally exterminated; but now and then they had been known to save"
"13064",140,"themselves by combination--which was a new and higher kind of strength."
"13065",140,"It was so that the gregarious animals had overcome the predaceous; it"
"13066",140,"was so, in human history, that the people had mastered the kings. The"
"13067",140,"workers were simply the citizens of industry, and the Socialist movement"
"13068",140,"was the expression of their will to survive. The inevitability of the"
"13069",140,"revolution depended upon this fact, that they had no choice but to unite"
"13070",140,"or be exterminated; this fact, grim and inexorable, depended upon no"
"13071",140,"human will, it was the law of the economic process, of which the editor"
"13072",140,"showed the details with the most marvelous precision."
"13073",140,""
"13074",140,"And later on came the evening of the great meeting of the campaign, when"
"13075",140,"Jurgis heard the two standard-bearers of his party. Ten years before"
"13076",140,"there had been in Chicago a strike of a hundred and fifty thousand"
"13077",140,"railroad employees, and thugs had been hired by the railroads to commit"
"13078",140,"violence, and the President of the United States had sent in troops"
"13079",140,"to break the strike, by flinging the officers of the union into jail"
"13080",140,"without trial. The president of the union came out of his cell a ruined"
"13081",140,"man; but also he came out a Socialist; and now for just ten years he had"
"13082",140,"been traveling up and down the country, standing face to face with the"
"13083",140,"people, and pleading with them for justice. He was a man of electric"
"13084",140,"presence, tall and gaunt, with a face worn thin by struggle and"
"13085",140,"suffering. The fury of outraged manhood gleamed in it--and the tears of"
"13086",140,"suffering little children pleaded in his voice. When he spoke he paced"
"13087",140,"the stage, lithe and eager, like a panther. He leaned over, reaching out"
"13088",140,"for his audience; he pointed into their souls with an insistent finger."
"13089",140,"His voice was husky from much speaking, but the great auditorium was as"
"13090",140,"still as death, and every one heard him."
"13091",140,""
"13092",140,"And then, as Jurgis came out from this meeting, some one handed him"
"13093",140,"a paper which he carried home with him and read; and so he became"
"13094",140,"acquainted with the ""Appeal to Reason."" About twelve years previously a"
"13095",140,"Colorado real-estate speculator had made up his mind that it was wrong"
"13096",140,"to gamble in the necessities of life of human beings: and so he had"
"13097",140,"retired and begun the publication of a Socialist weekly. There had come"
"13098",140,"a time when he had to set his own type, but he had held on and won out,"
"13099",140,"and now his publication was an institution. It used a carload of paper"
"13100",140,"every week, and the mail trains would be hours loading up at the depot"
"13101",140,"of the little Kansas town. It was a four-page weekly, which sold for"
"13102",140,"less than half a cent a copy; its regular subscription list was a"
"13103",140,"quarter of a million, and it went to every crossroads post office in"
"13104",140,"America."
"13105",140,""
"13106",140,"The ""Appeal"" was a ""propaganda"" paper. It had a manner all its own--it"
"13107",140,"was full of ginger and spice, of Western slang and hustle: It collected"
"13108",140,"news of the doings of the ""plutes,"" and served it up for the benefit"
"13109",140,"of the ""American working-mule."" It would have columns of the deadly"
"13110",140,"parallel--the million dollars' worth of diamonds, or the fancy"
"13111",140,"pet-poodle establishment of a society dame, beside the fate of Mrs."
"13112",140,"Murphy of San Francisco, who had starved to death on the streets, or of"
"13113",140,"John Robinson, just out of the hospital, who had hanged himself in New"
"13114",140,"York because he could not find work. It collected the stories of graft"
"13115",140,"and misery from the daily press, and made a little pungent paragraphs"
"13116",140,"out of them. ""Three banks of Bungtown, South Dakota, failed, and"
"13117",140,"more savings of the workers swallowed up!"" ""The mayor of Sandy Creek,"
"13118",140,"Oklahoma, has skipped with a hundred thousand dollars. That's the kind"
"13119",140,"of rulers the old partyites give you!"" ""The president of the Florida"
"13120",140,"Flying Machine Company is in jail for bigamy. He was a prominent"
"13121",140,"opponent of Socialism, which he said would break up the home!"" The"
"13122",140,"""Appeal"" had what it called its ""Army,"" about thirty thousand of the"
"13123",140,"faithful, who did things for it; and it was always exhorting the ""Army"""
"13124",140,"to keep its dander up, and occasionally encouraging it with a prize"
"13125",140,"competition, for anything from a gold watch to a private yacht or an"
"13126",140,"eighty-acre farm. Its office helpers were all known to the ""Army"" by"
"13127",140,"quaint titles--""Inky Ike,"" ""the Bald-headed Man,"" ""the Redheaded Girl,"""
"13128",140,"""the Bulldog,"" ""the Office Goat,"" and ""the One Hoss."""
"13129",140,""
"13130",140,"But sometimes, again, the ""Appeal"" would be desperately serious. It sent"
"13131",140,"a correspondent to Colorado, and printed pages describing the overthrow"
"13132",140,"of American institutions in that state. In a certain city of the country"
"13133",140,"it had over forty of its ""Army"" in the headquarters of the Telegraph"
"13134",140,"Trust, and no message of importance to Socialists ever went through that"
"13135",140,"a copy of it did not go to the ""Appeal."" It would print great broadsides"
"13136",140,"during the campaign; one copy that came to Jurgis was a manifesto"
"13137",140,"addressed to striking workingmen, of which nearly a million copies had"
"13138",140,"been distributed in the industrial centers, wherever the employers'"
"13139",140,"associations had been carrying out their ""open shop"" program. ""You have"
"13140",140,"lost the strike!"" it was headed. ""And now what are you going to do about"
"13141",140,"it?"" It was what is called an ""incendiary"" appeal--it was written by a"
"13142",140,"man into whose soul the iron had entered. When this edition appeared,"
"13143",140,"twenty thousand copies were sent to the stockyards district; and they"
"13144",140,"were taken out and stowed away in the rear of a little cigar store, and"
"13145",140,"every evening, and on Sundays, the members of the Packingtown locals"
"13146",140,"would get armfuls and distribute them on the streets and in the houses."
"13147",140,"The people of Packingtown had lost their strike, if ever a people had,"
"13148",140,"and so they read these papers gladly, and twenty thousand were hardly"
"13149",140,"enough to go round. Jurgis had resolved not to go near his old home"
"13150",140,"again, but when he heard of this it was too much for him, and every"
"13151",140,"night for a week he would get on the car and ride out to the stockyards,"
"13152",140,"and help to undo his work of the previous year, when he had sent Mike"
"13153",140,"Scully's ten-pin setter to the city Board of Aldermen."
"13154",140,""
"13155",140,"It was quite marvelous to see what a difference twelve months had"
"13156",140,"made in Packingtown--the eyes of the people were getting opened! The"
"13157",140,"Socialists were literally sweeping everything before them that election,"
"13158",140,"and Scully and the Cook County machine were at their wits' end for an"
"13159",140,"""issue."" At the very close of the campaign they bethought themselves of"
"13160",140,"the fact that the strike had been broken by Negroes, and so they sent"
"13161",140,"for a South Carolina fire-eater, the ""pitchfork senator,"" as he was"
"13162",140,"called, a man who took off his coat when he talked to workingmen,"
"13163",140,"and damned and swore like a Hessian. This meeting they advertised"
"13164",140,"extensively, and the Socialists advertised it too--with the result"
"13165",140,"that about a thousand of them were on hand that evening. The ""pitchfork"
"13166",140,"senator"" stood their fusillade of questions for about an hour, and then"
"13167",140,"went home in disgust, and the balance of the meeting was a strictly"
"13168",140,"party affair. Jurgis, who had insisted upon coming, had the time of"
"13169",140,"his life that night; he danced about and waved his arms in his"
"13170",140,"excitement--and at the very climax he broke loose from his friends,"
"13171",140,"and got out into the aisle, and proceeded to make a speech himself! The"
"13172",140,"senator had been denying that the Democratic party was corrupt; it"
"13173",140,"was always the Republicans who bought the votes, he said--and here was"
"13174",140,"Jurgis shouting furiously, ""It's a lie! It's a lie!"" After which he went"
"13175",140,"on to tell them how he knew it--that he knew it because he had bought"
"13176",140,"them himself! And he would have told the ""pitchfork senator"" all his"
"13177",140,"experiences, had not Harry Adams and a friend grabbed him about the neck"
"13178",140,"and shoved him into a seat."
"13179",140,""
"13180",140,""
"13181",140,"Chapter 31"
"13182",140,""
"13183",140,""
"13184",140,"One of the first things that Jurgis had done after he got a job was to"
"13185",140,"go and see Marija. She came down into the basement of the house to meet"
"13186",140,"him, and he stood by the door with his hat in his hand, saying, ""I've"
"13187",140,"got work now, and so you can leave here."""
"13188",140,""
"13189",140,"But Marija only shook her head. There was nothing else for her to"
"13190",140,"do, she said, and nobody to employ her. She could not keep her past a"
"13191",140,"secret--girls had tried it, and they were always found out. There were"
"13192",140,"thousands of men who came to this place, and sooner or later she would"
"13193",140,"meet one of them. ""And besides,"" Marija added, ""I can't do anything. I'm"
"13194",140,"no good--I take dope. What could you do with me?"""
"13195",140,""
"13196",140,"""Can't you stop?"" Jurgis cried."
"13197",140,""
"13198",140,"""No,"" she answered, ""I'll never stop. What's the use of talking about"
"13199",140,"it--I'll stay here till I die, I guess. It's all I'm fit for."" And that"
"13200",140,"was all that he could get her to say--there was no use trying. When"
"13201",140,"he told her he would not let Elzbieta take her money, she answered"
"13202",140,"indifferently: ""Then it'll be wasted here--that's all."" Her eyelids"
"13203",140,"looked heavy and her face was red and swollen; he saw that he was"
"13204",140,"annoying her, that she only wanted him to go away. So he went,"
"13205",140,"disappointed and sad."
"13206",140,""
"13207",140,"Poor Jurgis was not very happy in his home-life. Elzbieta was sick a"
"13208",140,"good deal now, and the boys were wild and unruly, and very much the"
"13209",140,"worse for their life upon the streets. But he stuck by the family"
"13210",140,"nevertheless, for they reminded him of his old happiness; and when"
