"","gutenberg_id","text"
"4733",500,"was many hours since he had eaten anything and he started to yawn from"
"4734",500,"hunger. As he yawned, he opened a mouth as big as an oven."
"4735",500,""
"4736",500,"Finally, not finding anything else in the manger, he tasted the hay."
"4737",500,"After tasting it, he chewed it well, closed his eyes, and swallowed it."
"4738",500,""
"4739",500,"""This hay is not bad,"" he said to himself. ""But how much happier I"
"4740",500,"should be if I had studied! Just now, instead of hay, I should be eating"
"4741",500,"some good bread and butter. Patience!"""
"4742",500,""
"4743",500,"Next morning, when he awoke, Pinocchio looked in the manger for more"
"4744",500,"hay, but it was all gone. He had eaten it all during the night."
"4745",500,""
"4746",500,"He tried the straw, but, as he chewed away at it, he noticed to his"
"4747",500,"great disappointment that it tasted neither like rice nor like macaroni."
"4748",500,""
"4749",500,"""Patience!"" he repeated as he chewed. ""If only my misfortune might serve"
"4750",500,"as a lesson to disobedient boys who refuse to study! Patience! Have"
"4751",500,"patience!"""
"4752",500,""
"4753",500,"""Patience indeed!"" shouted his master just then, as he came into the"
"4754",500,"stable. ""Do you think, perhaps, my little Donkey, that I have brought"
"4755",500,"you here only to give you food and drink? Oh, no! You are to help me"
"4756",500,"earn some fine gold pieces, do you hear? Come along, now. I am going"
"4757",500,"to teach you to jump and bow, to dance a waltz and a polka, and even to"
"4758",500,"stand on your head."""
"4759",500,""
"4760",500,"Poor Pinocchio, whether he liked it or not, had to learn all these"
"4761",500,"wonderful things; but it took him three long months and cost him many,"
"4762",500,"many lashings before he was pronounced perfect."
"4763",500,""
"4764",500,"The day came at last when Pinocchio's master was able to announce an"
"4765",500,"extraordinary performance. The announcements, posted all around the"
"4766",500,"town, and written in large letters, read thus:"
"4767",500,""
"4768",500,"     GREAT SPECTACLE TONIGHT"
"4769",500,"     LEAPS AND EXERCISES BY THE GREAT ARTISTS"
"4770",500,"     AND THE FAMOUS HORSES"
"4771",500,"     of the"
"4772",500,"     COMPANY"
"4773",500,""
"4774",500,"     First Public Appearance"
"4775",500,""
"4776",500,"     of the"
"4777",500,""
"4778",500,"     FAMOUS DONKEY"
"4779",500,""
"4780",500,"     called"
"4781",500,""
"4782",500,"     PINOCCHIO"
"4783",500,""
"4784",500,"     THE STAR OF THE DANCE"
"4785",500,"     ----"
"4786",500,"     The Theater will be as Light as Day"
"4787",500,""
"4788",500,"That night, as you can well imagine, the theater was filled to"
"4789",500,"overflowing one hour before the show was scheduled to start."
"4790",500,""
"4791",500,"Not an orchestra chair could be had, not a balcony seat, nor a gallery"
"4792",500,"seat; not even for their weight in gold."
"4793",500,""
"4794",500,"The place swarmed with boys and girls of all ages and sizes, wriggling"
"4795",500,"and dancing about in a fever of impatience to see the famous Donkey"
"4796",500,"dance."
"4797",500,""
"4798",500,"When the first part of the performance was over, the Owner and Manager"
"4799",500,"of the circus, in a black coat, white knee breeches, and patent leather"
"4800",500,"boots, presented himself to the public and in a loud, pompous voice made"
"4801",500,"the following announcement:"
"4802",500,""
"4803",500,"""Most honored friends, Gentlemen and Ladies!"
"4804",500,""
"4805",500,"""Your humble servant, the Manager of this theater, presents himself"
"4806",500,"before you tonight in order to introduce to you the greatest, the most"
"4807",500,"famous Donkey in the world, a Donkey that has had the great honor in his"
"4808",500,"short life of performing before the kings and queens and emperors of all"
"4809",500,"the great courts of Europe."
"4810",500,""
"4811",500,"""We thank you for your attention!"""
"4812",500,""
"4813",500,"This speech was greeted by much laughter and applause. And the applause"
"4814",500,"grew to a roar when Pinocchio, the famous Donkey, appeared in the circus"
"4815",500,"ring. He was handsomely arrayed. A new bridle of shining leather with"
"4816",500,"buckles of polished brass was on his back; two white camellias were tied"
"4817",500,"to his ears; ribbons and tassels of red silk adorned his mane, which was"
"4818",500,"divided into many curls. A great sash of gold and silver was fastened"
"4819",500,"around his waist and his tail was decorated with ribbons of many"
"4820",500,"brilliant colors. He was a handsome Donkey indeed!"
"4821",500,""
"4822",500,"The Manager, when introducing him to the public, added these words:"
"4823",500,""
"4824",500,"""Most honored audience! I shall not take your time tonight to tell you"
"4825",500,"of the great difficulties which I have encountered while trying to tame"
"4826",500,"this animal, since I found him in the wilds of Africa. Observe, I beg"
"4827",500,"of you, the savage look of his eye. All the means used by centuries of"
"4828",500,"civilization in subduing wild beasts failed in this case. I had finally"
"4829",500,"to resort to the gentle language of the whip in order to bring him to"
"4830",500,"my will. With all my kindness, however, I never succeeded in gaining my"
"4831",500,"Donkey's love. He is still today as savage as the day I found him. He"
"4832",500,"still fears and hates me. But I have found in him one great redeeming"
"4833",500,"feature. Do you see this little bump on his forehead? It is this bump"
"4834",500,"which gives him his great talent of dancing and using his feet as nimbly"
"4835",500,"as a human being. Admire him, O signori, and enjoy yourselves. I let"
"4836",500,"you, now, be the judges of my success as a teacher of animals. Before"
"4837",500,"I leave you, I wish to state that there will be another performance"
"4838",500,"tomorrow night. If the weather threatens rain, the great spectacle will"
"4839",500,"take place at eleven o'clock in the morning."""
"4840",500,""
"4841",500,"The Manager bowed and then turned to Pinocchio and said: ""Ready,"
"4842",500,"Pinocchio! Before starting your performance, salute your audience!"""
"4843",500,""
"4844",500,"Pinocchio obediently bent his two knees to the ground and remained"
"4845",500,"kneeling until the Manager, with the crack of the whip, cried sharply:"
"4846",500,"""Walk!"""
"4847",500,""
"4848",500,"The Donkey lifted himself on his four feet and walked around the ring. A"
"4849",500,"few minutes passed and again the voice of the Manager called:"
"4850",500,""
"4851",500,"""Quickstep!"" and Pinocchio obediently changed his step."
"4852",500,""
"4853",500,"""Gallop!"" and Pinocchio galloped."
"4854",500,""
"4855",500,"""Full speed!"" and Pinocchio ran as fast as he could. As he ran the"
"4856",500,"master raised his arm and a pistol shot rang in the air."
"4857",500,""
"4858",500,"At the shot, the little Donkey fell to the ground as if he were really"
"4859",500,"dead."
"4860",500,""
"4861",500,"A shower of applause greeted the Donkey as he arose to his feet. Cries"
"4862",500,"and shouts and handclappings were heard on all sides."
"4863",500,""
"4864",500,"At all that noise, Pinocchio lifted his head and raised his eyes. There,"
"4865",500,"in front of him, in a box sat a beautiful woman. Around her neck she"
"4866",500,"wore a long gold chain, from which hung a large medallion. On the"
"4867",500,"medallion was painted the picture of a Marionette."
"4868",500,""
"4869",500,"""That picture is of me! That beautiful lady is my Fairy!"" said Pinocchio"
"4870",500,"to himself, recognizing her. He felt so happy that he tried his best to"
"4871",500,"cry out:"
"4872",500,""
"4873",500,"""Oh, my Fairy! My own Fairy!"""
"4874",500,""
"4875",500,"But instead of words, a loud braying was heard in the theater, so loud"
"4876",500,"and so long that all the spectators--men, women, and children, but"
"4877",500,"especially the children--burst out laughing."
"4878",500,""
"4879",500,"Then, in order to teach the Donkey that it was not good manners to bray"
"4880",500,"before the public, the Manager hit him on the nose with the handle of"
"4881",500,"the whip."
"4882",500,""
"4883",500,"The poor little Donkey stuck out a long tongue and licked his nose for a"
"4884",500,"long time in an effort to take away the pain."
"4885",500,""
"4886",500,"And what was his grief when on looking up toward the boxes, he saw that"
"4887",500,"the Fairy had disappeared!"
"4888",500,""
"4889",500,"He felt himself fainting, his eyes filled with tears, and he wept"
"4890",500,"bitterly. No one knew it, however, least of all the Manager, who,"
"4891",500,"cracking his whip, cried out:"
"4892",500,""
"4893",500,"""Bravo, Pinocchio! Now show us how gracefully you can jump through the"
"4894",500,"rings."""
"4895",500,""
"4896",500,"Pinocchio tried two or three times, but each time he came near the ring,"
"4897",500,"he found it more to his taste to go under it. The fourth time, at a look"
"4898",500,"from his master he leaped through it, but as he did so his hind legs"
"4899",500,"caught in the ring and he fell to the floor in a heap."
"4900",500,""
"4901",500,"When he got up, he was lame and could hardly limp as far as the stable."
"4902",500,""
"4903",500,"""Pinocchio! We want Pinocchio! We want the little Donkey!"" cried the"
"4904",500,"boys from the orchestra, saddened by the accident."
"4905",500,""
"4906",500,"No one saw Pinocchio again that evening."
"4907",500,""
"4908",500,"The next morning the veterinary--that is, the animal doctor--declared"
"4909",500,"that he would be lame for the rest of his life."
"4910",500,""
"4911",500,"""What do I want with a lame donkey?"" said the Manager to the stableboy."
"4912",500,"""Take him to the market and sell him."""
"4913",500,""
"4914",500,"When they reached the square, a buyer was soon found."
"4915",500,""
"4916",500,"""How much do you ask for that little lame Donkey?"" he asked."
"4917",500,""
"4918",500,"""Four dollars."""
"4919",500,""
"4920",500,"""I'll give you four cents. Don't think I'm buying him for work. I want"
"4921",500,"only his skin. It looks very tough and I can use it to make myself a"
"4922",500,"drumhead. I belong to a musical band in my village and I need a drum."""
"4923",500,""
"4924",500,"I leave it to you, my dear children, to picture to yourself the great"
"4925",500,"pleasure with which Pinocchio heard that he was to become a drumhead!"
"4926",500,""
"4927",500,"As soon as the buyer had paid the four cents, the Donkey changed hands."
"4928",500,"His new owner took him to a high cliff overlooking the sea, put a stone"
"4929",500,"around his neck, tied a rope to one of his hind feet, gave him a push,"
"4930",500,"and threw him into the water."
"4931",500,""
"4932",500,"Pinocchio sank immediately. And his new master sat on the cliff waiting"
"4933",500,"for him to drown, so as to skin him and make himself a drumhead."
"4934",500,""
"4935",500,""
"4936",500,""
"4937",500,"CHAPTER 34"
"4938",500,""
"4939",500,"Pinocchio is thrown into the sea, eaten by fishes, and becomes a"
"4940",500,"Marionette once more. As he swims to land, he is swallowed by the"
"4941",500,"Terrible Shark."
"4942",500,""
"4943",500,""
"4944",500,"Down into the sea, deeper and deeper, sank Pinocchio, and finally, after"
"4945",500,"fifty minutes of waiting, the man on the cliff said to himself:"
"4946",500,""
"4947",500,"""By this time my poor little lame Donkey must be drowned. Up with him"
"4948",500,"and then I can get to work on my beautiful drum."""
"4949",500,""
"4950",500,"He pulled the rope which he had tied to Pinocchio's leg--pulled and"
"4951",500,"pulled and pulled and, at last, he saw appear on the surface of the"
"4952",500,"water--Can you guess what? Instead of a dead donkey, he saw a very much"
"4953",500,"alive Marionette, wriggling and squirming like an eel."
"4954",500,""
"4955",500,"Seeing that wooden Marionette, the poor man thought he was dreaming and"
"4956",500,"sat there with his mouth wide open and his eyes popping out of his head."
"4957",500,""
"4958",500,"Gathering his wits together, he said:"
"4959",500,""
"4960",500,"""And the Donkey I threw into the sea?"""
"4961",500,""
"4962",500,"""I am that Donkey,"" answered the Marionette laughing."
"4963",500,""
"4964",500,"""You?"""
"4965",500,""
"4966",500,"""I."""
"4967",500,""
"4968",500,"""Ah, you little cheat! Are you poking fun at me?"""
"4969",500,""
"4970",500,"""Poking fun at you? Not at all, dear Master. I am talking seriously."""
"4971",500,""
"4972",500,"""But, then, how is it that you, who a few minutes ago were a donkey, are"
"4973",500,"now standing before me a wooden Marionette?"""
"4974",500,""
"4975",500,"""It may be the effect of salt water. The sea is fond of playing these"
"4976",500,"tricks."""
"4977",500,""
"4978",500,"""Be careful, Marionette, be careful! Don't laugh at me! Woe be to you,"
"4979",500,"if I lose my patience!"""
"4980",500,""
"4981",500,"""Well, then, my Master, do you want to know my whole story? Untie my leg"
"4982",500,"and I can tell it to you better."""
"4983",500,""
"4984",500,"The old fellow, curious to know the true story of the Marionette's life,"
"4985",500,"immediately untied the rope which held his foot. Pinocchio, feeling free"
"4986",500,"as a bird of the air, began his tale:"
"4987",500,""
"4988",500,"""Know, then, that, once upon a time, I was a wooden Marionette, just"
"4989",500,"as I am today. One day I was about to become a boy, a real boy, but on"
"4990",500,"account of my laziness and my hatred of books, and because I listened to"
"4991",500,"bad companions, I ran away from home. One beautiful morning, I awoke to"
"4992",500,"find myself changed into a donkey--long ears, gray coat, even a tail!"
"4993",500,"What a shameful day for me! I hope you will never experience one like"
"4994",500,"it, dear Master. I was taken to the fair and sold to a Circus Owner, who"
"4995",500,"tried to make me dance and jump through the rings. One night, during a"
"4996",500,"performance, I had a bad fall and became lame. Not knowing what to do"
"4997",500,"with a lame donkey, the Circus Owner sent me to the market place and you"
"4998",500,"bought me."""
"4999",500,""
"5000",500,"""Indeed I did! And I paid four cents for you. Now who will return my"
"5001",500,"money to me?"""
"5002",500,""
"5003",500,"""But why did you buy me? You bought me to do me harm--to kill me--to"
"5004",500,"make a drumhead out of me!"""
"5005",500,""
"5006",500,"""Indeed I did! And now where shall I find another skin?"""
"5007",500,""
"5008",500,"""Never mind, dear Master. There are so many donkeys in this world."""
"5009",500,""
"5010",500,"""Tell me, impudent little rogue, does your story end here?"""
"5011",500,""
"5012",500,"""One more word,"" answered the Marionette, ""and I am through. After"
"5013",500,"buying me, you brought me here to kill me. But feeling sorry for me, you"
"5014",500,"tied a stone to my neck and threw me to the bottom of the sea. That was"
"5015",500,"very good and kind of you to want me to suffer as little as possible and"
"5016",500,"I shall remember you always. And now my Fairy will take care of me, even"
"5017",500,"if you--"""
"5018",500,""
"5019",500,"""Your Fairy? Who is she?"""
"5020",500,""
"5021",500,"""She is my mother, and, like all other mothers who love their children,"
"5022",500,"she never loses sight of me, even though I do not deserve it. And today"
"5023",500,"this good Fairy of mine, as soon as she saw me in danger of drowning,"
"5024",500,"sent a thousand fishes to the spot where I lay. They thought I was"
"5025",500,"really a dead donkey and began to eat me. What great bites they took!"
"5026",500,"One ate my ears, another my nose, a third my neck and my mane. Some went"
"5027",500,"at my legs and some at my back, and among the others, there was one tiny"
"5028",500,"fish so gentle and polite that he did me the great favor of eating even"
"5029",500,"my tail."""
"5030",500,""
"5031",500,"""From now on,"" said the man, horrified, ""I swear I shall never again"
"5032",500,"taste fish. How I should enjoy opening a mullet or a whitefish just to"
"5033",500,"find there the tail of a dead donkey!"""
"5034",500,""
"5035",500,"""I think as you do,"" answered the Marionette, laughing. ""Still, you must"
"5036",500,"know that when the fish finished eating my donkey coat, which covered"
"5037",500,"me from head to foot, they naturally came to the bones--or rather, in my"
"5038",500,"case, to the wood, for as you know, I am made of very hard wood. After"
"5039",500,"the first few bites, those greedy fish found out that the wood was not"
"5040",500,"good for their teeth, and, afraid of indigestion, they turned and ran"
"5041",500,"here and there without saying good-by or even as much as thank you to"
"5042",500,"me. Here, dear Master, you have my story. You know now why you found a"
"5043",500,"Marionette and not a dead donkey when you pulled me out of the water."""
"5044",500,""
"5045",500,"""I laugh at your story!"" cried the man angrily. ""I know that I spent"
"5046",500,"four cents to get you and I want my money back. Do you know what I can"
"5047",500,"do; I am going to take you to the market once more and sell you as dry"
"5048",500,"firewood."""
"5049",500,""
"5050",500,"""Very well, sell me. I am satisfied,"" said Pinocchio. But as he spoke,"
"5051",500,"he gave a quick leap and dived into the sea. Swimming away as fast as he"
"5052",500,"could, he cried out, laughing:"
"5053",500,""
"5054",500,"""Good-by, Master. If you ever need a skin for your drum, remember me."""
"5055",500,""
"5056",500,"He swam on and on. After a while, he turned around again and called"
"5057",500,"louder than before:"
"5058",500,""
"5059",500,"""Good-by, Master. If you ever need a piece of good dry firewood,"
"5060",500,"remember me."""
"5061",500,""
"5062",500,"In a few seconds he had gone so far he could hardly be seen. All that"
"5063",500,"could be seen of him was a very small black dot moving swiftly on the"
"5064",500,"blue surface of the water, a little black dot which now and then lifted"
"5065",500,"a leg or an arm in the air. One would have thought that Pinocchio had"
"5066",500,"turned into a porpoise playing in the sun."
"5067",500,""
"5068",500,"After swimming for a long time, Pinocchio saw a large rock in the middle"
"5069",500,"of the sea, a rock as white as marble. High on the rock stood a little"
"5070",500,"Goat bleating and calling and beckoning to the Marionette to come to"
"5071",500,"her."
"5072",500,""
"5073",500,"There was something very strange about that little Goat. Her coat was"
"5074",500,"not white or black or brown as that of any other goat, but azure, a deep"
"5075",500,"brilliant color that reminded one of the hair of the lovely maiden."
"5076",500,""
"5077",500,"Pinocchio's heart beat fast, and then faster and faster. He redoubled"
"5078",500,"his efforts and swam as hard as he could toward the white rock. He was"
"5079",500,"almost halfway over, when suddenly a horrible sea monster stuck its head"
"5080",500,"out of the water, an enormous head with a huge mouth, wide open, showing"
"5081",500,"three rows of gleaming teeth, the mere sight of which would have filled"
"5082",500,"you with fear."
"5083",500,""
"5084",500,"Do you know what it was?"
"5085",500,""
"5086",500,"That sea monster was no other than the enormous Shark, which has often"
"5087",500,"been mentioned in this story and which, on account of its cruelty, had"
"5088",500,"been nicknamed ""The Attila of the Sea"" by both fish and fishermen."
"5089",500,""
"5090",500,"Poor Pinocchio! The sight of that monster frightened him almost to"
"5091",500,"death! He tried to swim away from him, to change his path, to escape,"
"5092",500,"but that immense mouth kept coming nearer and nearer."
"5093",500,""
"5094",500,"""Hasten, Pinocchio, I beg you!"" bleated the little Goat on the high"
"5095",500,"rock."
"5096",500,""
"5097",500,"And Pinocchio swam desperately with his arms, his body, his legs, his"
"5098",500,"feet."
"5099",500,""
"5100",500,"""Quick, Pinocchio, the monster is coming nearer!"""
"5101",500,""
"5102",500,"Pinocchio swam faster and faster, and harder and harder."
"5103",500,""
"5104",500,"""Faster, Pinocchio! The monster will get you! There he is! There he is!"
"5105",500,"Quick, quick, or you are lost!"""
"5106",500,""
"5107",500,"Pinocchio went through the water like a shot--swifter and swifter. He"
"5108",500,"came close to the rock. The Goat leaned over and gave him one of her"
"5109",500,"hoofs to help him up out of the water."
"5110",500,""
"5111",500,"Alas! It was too late. The monster overtook him and the Marionette found"
"5112",500,"himself in between the rows of gleaming white teeth. Only for a moment,"
"5113",500,"however, for the Shark took a deep breath and, as he breathed, he drank"
"5114",500,"in the Marionette as easily as he would have sucked an egg. Then he"
"5115",500,"swallowed him so fast that Pinocchio, falling down into the body of the"
"5116",500,"fish, lay stunned for a half hour."
"5117",500,""
"5118",500,"When he recovered his senses the Marionette could not remember where he"
"5119",500,"was. Around him all was darkness, a darkness so deep and so black that"
"5120",500,"for a moment he thought he had put his head into an inkwell. He listened"
"5121",500,"for a few moments and heard nothing. Once in a while a cold wind blew"
"5122",500,"on his face. At first he could not understand where that wind was coming"
"5123",500,"from, but after a while he understood that it came from the lungs of the"
"5124",500,"monster. I forgot to tell you that the Shark was suffering from asthma,"
"5125",500,"so that whenever he breathed a storm seemed to blow."
"5126",500,""
"5127",500,"Pinocchio at first tried to be brave, but as soon as he became convinced"
"5128",500,"that he was really and truly in the Shark's stomach, he burst into sobs"
"5129",500,"and tears. ""Help! Help!"" he cried. ""Oh, poor me! Won't someone come to"
"5130",500,"save me?"""
"5131",500,""
"5132",500,"""Who is there to help you, unhappy boy?"" said a rough voice, like a"
"5133",500,"guitar out of tune."
"5134",500,""
"5135",500,"""Who is talking?"" asked Pinocchio, frozen with terror."
"5136",500,""
"5137",500,"""It is I, a poor Tunny swallowed by the Shark at the same time as you."
"5138",500,"And what kind of a fish are you?"""
"5139",500,""
"5140",500,"""I have nothing to do with fishes. I am a Marionette."""
"5141",500,""
"5142",500,"""If you are not a fish, why did you let this monster swallow you?"""
"5143",500,""
"5144",500,"""I didn't let him. He chased me and swallowed me without even a 'by your"
"5145",500,"leave'! And now what are we to do here in the dark?"""
"5146",500,""
"5147",500,"""Wait until the Shark has digested us both, I suppose."""
"5148",500,""
"5149",500,"""But I don't want to be digested,"" shouted Pinocchio, starting to sob."
"5150",500,""
"5151",500,"""Neither do I,"" said the Tunny, ""but I am wise enough to think that if"
"5152",500,"one is born a fish, it is more dignified to die under the water than in"
"5153",500,"the frying pan."""
"5154",500,""
"5155",500,"""What nonsense!"" cried Pinocchio."
"5156",500,""
"5157",500,"""Mine is an opinion,"" replied the Tunny, ""and opinions should be"
"5158",500,"respected."""
"5159",500,""
"5160",500,"""But I want to get out of this place. I want to escape."""
"5161",500,""
"5162",500,"""Go, if you can!"""
"5163",500,""
"5164",500,"""Is this Shark that has swallowed us very long?"" asked the Marionette."
"5165",500,""
"5166",500,"""His body, not counting the tail, is almost a mile long."""
"5167",500,""
"5168",500,"While talking in the darkness, Pinocchio thought he saw a faint light in"
"5169",500,"the distance."
"5170",500,""
"5171",500,"""What can that be?"" he said to the Tunny."
"5172",500,""
"5173",500,"""Some other poor fish, waiting as patiently as we to be digested by the"
"5174",500,"Shark."""
"5175",500,""
"5176",500,"""I want to see him. He may be an old fish and may know some way of"
"5177",500,"escape."""
"5178",500,""
"5179",500,"""I wish you all good luck, dear Marionette."""
"5180",500,""
"5181",500,"""Good-by, Tunny."""
"5182",500,""
"5183",500,"""Good-by, Marionette, and good luck."""
"5184",500,""
"5185",500,"""When shall I see you again?"""
"5186",500,""
"5187",500,"""Who knows? It is better not to think about it."""
"5188",500,""
"5189",500,""
"5190",500,""
"5191",500,"CHAPTER 35"
"5192",500,""
"5193",500,"In the Shark's body Pinocchio finds whom? Read this chapter, my"
"5194",500,"children, and you will know."
"5195",500,""
"5196",500,""
"5197",500,"Pinocchio, as soon as he had said good-by to his good friend, the Tunny,"
"5198",500,"tottered away in the darkness and began to walk as well as he could"
"5199",500,"toward the faint light which glowed in the distance."
"5200",500,""
"5201",500,"As he walked his feet splashed in a pool of greasy and slippery water,"
"5202",500,"which had such a heavy smell of fish fried in oil that Pinocchio thought"
"5203",500,"it was Lent."
"5204",500,""
"5205",500,"The farther on he went, the brighter and clearer grew the tiny light. On"
"5206",500,"and on he walked till finally he found--I give you a thousand guesses,"
"5207",500,"my dear children! He found a little table set for dinner and lighted by"
"5208",500,"a candle stuck in a glass bottle; and near the table sat a little old"
"5209",500,"man, white as the snow, eating live fish. They wriggled so that, now and"
"5210",500,"again, one of them slipped out of the old man's mouth and escaped into"
"5211",500,"the darkness under the table."
"5212",500,""
"5213",500,"At this sight, the poor Marionette was filled with such great and sudden"
"5214",500,"happiness that he almost dropped in a faint. He wanted to laugh, he"
"5215",500,"wanted to cry, he wanted to say a thousand and one things, but all he"
"5216",500,"could do was to stand still, stuttering and stammering brokenly. At"
"5217",500,"last, with a great effort, he was able to let out a scream of joy and,"
"5218",500,"opening wide his arms he threw them around the old man's neck."
"5219",500,""
"5220",500,"""Oh, Father, dear Father! Have I found you at last? Now I shall never,"
"5221",500,"never leave you again!"""
"5222",500,""
"5223",500,"""Are my eyes really telling me the truth?"" answered the old man, rubbing"
"5224",500,"his eyes. ""Are you really my own dear Pinocchio?"""
"5225",500,""
"5226",500,"""Yes, yes, yes! It is I! Look at me! And you have forgiven me, haven't"
"5227",500,"you? Oh, my dear Father, how good you are! And to think that I--Oh, but"
"5228",500,"if you only knew how many misfortunes have fallen on my head and how"
"5229",500,"many troubles I have had! Just think that on the day you sold your old"
"5230",500,"coat to buy me my A-B-C book so that I could go to school, I ran away to"
"5231",500,"the Marionette Theater and the proprietor caught me and wanted to burn"
"5232",500,"me to cook his roast lamb! He was the one who gave me the five gold"
"5233",500,"pieces for you, but I met the Fox and the Cat, who took me to the Inn of"
"5234",500,"the Red Lobster. There they ate like wolves and I left the Inn alone"
"5235",500,"and I met the Assassins in the wood. I ran and they ran after me, always"
"5236",500,"after me, till they hanged me to the branch of a giant oak tree. Then"
"5237",500,"the Fairy of the Azure Hair sent the coach to rescue me and the doctors,"
"5238",500,"after looking at me, said, 'If he is not dead, then he is surely alive,'"
"5239",500,"and then I told a lie and my nose began to grow. It grew and it grew,"
"5240",500,"till I couldn't get it through the door of the room. And then I went"
"5241",500,"with the Fox and the Cat to the Field of Wonders to bury the gold"
"5242",500,"pieces. The Parrot laughed at me and, instead of two thousand gold"
"5243",500,"pieces, I found none. When the Judge heard I had been robbed, he sent"
"5244",500,"me to jail to make the thieves happy; and when I came away I saw a fine"
"5245",500,"bunch of grapes hanging on a vine. The trap caught me and the Farmer put"
"5246",500,"a collar on me and made me a watchdog. He found out I was innocent when"
"5247",500,"I caught the Weasels and he let me go. The Serpent with the tail that"
"5248",500,"smoked started to laugh and a vein in his chest broke and so I went back"
"5249",500,"to the Fairy's house. She was dead, and the Pigeon, seeing me crying,"
"5250",500,"said to me, 'I have seen your father building a boat to look for you in"
"5251",500,"America,' and I said to him, 'Oh, if I only had wings!' and he said to"
"5252",500,"me, 'Do you want to go to your father?' and I said, 'Perhaps, but how?'"
"5253",500,"and he said, 'Get on my back. I'll take you there.' We flew all night"
"5254",500,"long, and next morning the fishermen were looking toward the sea,"
"5255",500,"crying, 'There is a poor little man drowning,' and I knew it was you,"
"5256",500,"because my heart told me so and I waved to you from the shore--"""
"5257",500,""
"5258",500,"""I knew you also,"" put in Geppetto, ""and I wanted to go to you; but how"
"5259",500,"could I? The sea was rough and the whitecaps overturned the boat. Then"
"5260",500,"a Terrible Shark came up out of the sea and, as soon as he saw me in the"
"5261",500,"water, swam quickly toward me, put out his tongue, and swallowed me as"
"5262",500,"easily as if I had been a chocolate peppermint."""
"5263",500,""
"5264",500,"""And how long have you been shut away in here?"""
"5265",500,""
"5266",500,"""From that day to this, two long weary years--two years, my Pinocchio,"
"5267",500,"which have been like two centuries."""
"5268",500,""
"5269",500,"""And how have you lived? Where did you find the candle? And the matches"
"5270",500,"with which to light it--where did you get them?"""
"5271",500,""
"5272",500,"""You must know that, in the storm which swamped my boat, a large ship"
"5273",500,"also suffered the same fate. The sailors were all saved, but the ship"
"5274",500,"went right to the bottom of the sea, and the same Terrible Shark that"
"5275",500,"swallowed me, swallowed most of it."""
"5276",500,""
"5277",500,"""What! Swallowed a ship?"" asked Pinocchio in astonishment."
"5278",500,""
"5279",500,"""At one gulp. The only thing he spat out was the main-mast, for it"
"5280",500,"stuck in his teeth. To my own good luck, that ship was loaded with meat,"
"5281",500,"preserved foods, crackers, bread, bottles of wine, raisins, cheese,"
"5282",500,"coffee, sugar, wax candles, and boxes of matches. With all these"
"5283",500,"blessings, I have been able to live happily on for two whole years, but"
"5284",500,"now I am at the very last crumbs. Today there is nothing left in the"
"5285",500,"cupboard, and this candle you see here is the last one I have."""
"5286",500,""
"5287",500,"""And then?"""
"5288",500,""
"5289",500,"""And then, my dear, we'll find ourselves in darkness."""
"5290",500,""
"5291",500,"""Then, my dear Father,"" said Pinocchio, ""there is no time to lose. We"
"5292",500,"must try to escape."""
"5293",500,""
"5294",500,"""Escape! How?"""
"5295",500,""
"5296",500,"""We can run out of the Shark's mouth and dive into the sea."""
"5297",500,""
"5298",500,"""You speak well, but I cannot swim, my dear Pinocchio."""
"5299",500,""
"5300",500,"""Why should that matter? You can climb on my shoulders and I, who am a"
"5301",500,"fine swimmer, will carry you safely to the shore."""
"5302",500,""
"5303",500,"""Dreams, my boy!"" answered Geppetto, shaking his head and smiling sadly."
"5304",500,"""Do you think it possible for a Marionette, a yard high, to have the"
"5305",500,"strength to carry me on his shoulders and swim?"""
"5306",500,""
"5307",500,"""Try it and see! And in any case, if it is written that we must die, we"
"5308",500,"shall at least die together."""
"5309",500,""
"5310",500,"Not adding another word, Pinocchio took the candle in his hand and going"
"5311",500,"ahead to light the way, he said to his father:"
"5312",500,""
"5313",500,"""Follow me and have no fear."""
"5314",500,""
"5315",500,"They walked a long distance through the stomach and the whole body of"
"5316",500,"the Shark. When they reached the throat of the monster, they stopped for"
"5317",500,"a while to wait for the right moment in which to make their escape."
"5318",500,""
"5319",500,"I want you to know that the Shark, being very old and suffering from"
"5320",500,"asthma and heart trouble, was obliged to sleep with his mouth open."
"5321",500,"Because of this, Pinocchio was able to catch a glimpse of the sky filled"
"5322",500,"with stars, as he looked up through the open jaws of his new home."
"5323",500,""
"5324",500,"""The time has come for us to escape,"" he whispered, turning to his"
"5325",500,"father. ""The Shark is fast asleep. The sea is calm and the night is"
"5326",500,"as bright as day. Follow me closely, dear Father, and we shall soon be"
"5327",500,"saved."""
"5328",500,""
"5329",500,"No sooner said than done. They climbed up the throat of the monster till"
"5330",500,"they came to that immense open mouth. There they had to walk on tiptoes,"
"5331",500,"for if they tickled the Shark's long tongue he might awaken--and where"
"5332",500,"would they be then? The tongue was so wide and so long that it looked"
"5333",500,"like a country road. The two fugitives were just about to dive into the"
"5334",500,"sea when the Shark sneezed very suddenly and, as he sneezed, he gave"
"5335",500,"Pinocchio and Geppetto such a jolt that they found themselves thrown"
"5336",500,"on their backs and dashed once more and very unceremoniously into the"
"5337",500,"stomach of the monster."
"5338",500,""
